dept,dept_group,title,published_date,year,month,month_name,quarter,quarter_label,year_month,relevance_score,priority_category,requires_action,policy_type,business_impact,sector_focus,ai_application,stage,audience,ai_summary,primary_topic,key_topics,recency,days_since_published,summary_word_count,topics_count,description,url,format,display_type,collection_date,week_of_year
DBT,Innovation & Business,Government to modernise product safety laws to ensure they’re fit for the digital age,2023-08-01 23:01:01,2023.0,8.0,August,3.0,Q3.0 2023.0,2023-08,3.0,4-Low,No,Regulation & Compliance,Strategic,Technology,Safety & Security,Proposed,Government/Public Sector,"The UK plans to modernize product safety laws to address emerging technologies, including AI, ensuring compliance with new digital standards.",AI safety,"AI safety, regulation, innovation",Over 2 years ago,834.0,20,3.0,The UK’s product safety laws – which are over 30 years old – are set to be overhauled in a bid to make them fit for emerging technologies and new shopping habits.,https://www.gov.uk/government/news/government-to-modernise-product-safety-laws-to-ensure-theyre-fit-for-the-digital-age,press_release,,2025-11-13,31
DBT,Innovation & Business,CPTPP General Review: factual summary of responses,2024-11-29 00:00:00,2024.0,11.0,November,4.0,Q4.0 2024.0,2024-11,0.0,5-Minimal,No,Research & Analysis,Background,Other/Mixed,General AI Policy,Under Review,General Public,This document does not address AI directly and focuses on public responses to the CPTPP General Review.,Not available,Not available,Last year,349.0,17,,A factual summary of responses from the public engagement period of the Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP) General Review.,https://www.gov.uk/government/publications/cptpp-general-review-factual-summary-of-responses,guidance,Guidance,2025-11-13,48
DBT,Innovation & Business,UK and Florida trade and economic co-operation memorandum of understanding,2023-11-15 09:30:11,2023.0,11.0,November,4.0,Q4.0 2023.0,2023-11,0.0,5-Minimal,No,International Cooperation,Strategic,Other/Mixed,General AI Policy,Active,Government/Public Sector,"This memorandum outlines trade cooperation between the UK and Florida, with no direct relevance to AI systems or policies.",Not available,Not available,1-2 years ago,729.0,19,,"Memorandum of Understanding (MOU) on trade and economic co-operation between the United Kingdom and the State of Florida in the US, signed 14 November 2023.",https://www.gov.uk/government/publications/uk-and-florida-trade-and-economic-co-operation-memorandum-of-understanding,policy_paper,Policy paper,2025-11-13,46
DBT,Innovation & Business,Data (Use and Access) Bill: supporting documents,2024-10-23 23:00:00,2024.0,10.0,October,4.0,Q4.0 2024.0,2024-10,9.0,1-Critical,Yes,Regulation & Compliance,High Impact,Other/Mixed,Data & Privacy,Proposed,Government/Public Sector,"The Data (Use and Access) Bill introduces compliance obligations for data handling, impacting AI systems' data privacy and access requirements.",data protection,"data protection, regulation, compliance",1-2 years ago,385.0,20,3.0,Supporting documents assessing the impact of the Data (Use and Access) Bill introduced to Parliament on 23 October 2024.,https://www.gov.uk/government/publications/data-use-and-access-bill-supporting-documents,impact_assessment,Impact assessment,2025-11-13,43
DBT,Innovation & Business,Oxford-Cambridge Arc Local Industrial Strategies,2019-07-19 09:55:00,2019.0,7.0,July,3.0,Q3.0 2019.0,2019-07,0.0,5-Minimal,No,Strategy & Frameworks,High Impact,Cross-Sector,General AI Policy,Proposed,Business/Private Sector,"This document does not address artificial intelligence or related technologies, focusing instead on local industrial strategies in various regions.",Not available,Not available,Over 2 years ago,2309.0,19,,"The Local Industrial Strategies for Buckinghamshire, Cambridgeshire and Peterborough, Oxfordshire, and the South East Midlands.",https://www.gov.uk/government/publications/oxford-cambridge-arc-local-industrial-strategies,policy_paper,Policy paper,2025-11-13,29
DBT,Innovation & Business,UK Government working hand in hand with Australia to promote trade in legal and tech services,2024-05-13 20:00:01,2024.0,5.0,May,2.0,Q2.0 2024.0,2024-05,0.0,5-Minimal,No,Strategy & Frameworks,High Impact,Cross-Sector,General AI Policy,Proposed,Business/Private Sector,"This document does not discuss artificial intelligence, focusing instead on trade relations between the UK and Australia in legal and tech services.",Not available,Not available,1-2 years ago,548.0,22,,Legal and technology professionals on opposite sides of the world are set to benefit from bolstered connections between the UK and Australia through the UK Government’s GREAT Legal Services campaign’s latest programme of events.,https://www.gov.uk/government/news/uk-government-working-hand-in-hand-with-australia-to-promote-trade-in-legal-and-tech-services,press_release,,2025-11-13,20
DBT,Innovation & Business,Kemi Badenoch addresses delegates at Global Investment Summit,2023-11-27 00:00:00,2023.0,11.0,November,4.0,Q4.0 2023.0,2023-11,1.0,5-Minimal,No,Funding & Investment,Background,Technology,International Competitiveness,Historical,General Public,"Kemi Badenoch announces £29.5bn investment, promoting UK's status as a Science & Tech Superpower at the Global Investment Summit.",investment,"investment, technology, international competitiveness",1-2 years ago,717.0,19,3.0,The Business & Trade Secretary Kemi Badenoch welcomes £29.5bn of investment and heralds UK's Science & Tech Superpower status,https://www.gov.uk/government/speeches/kemi-badenoch-addresses-delegates-at-global-investment-summit,speech,,2025-11-13,48
DBT,Innovation & Business,Asia Pacific investors set to pour millions into UK Tech after biggest post-Brexit trade deal,2023-06-11 23:01:00,2023.0,6.0,June,2.0,Q2.0 2023.0,2023-06,1.0,5-Minimal,No,Funding & Investment,Background,Technology,International Competitiveness,Historical,General Public,"Asia Pacific investors arrive in the UK for London Tech Week, marking the largest post-Brexit trade deal in technology.",investment,"investment, technology, trade deal",Over 2 years ago,885.0,19,3.0,Largest ever delegation of Asia Pacific (APAC) investors travel to the UK for the start of London Tech Week.,https://www.gov.uk/government/news/asia-pacific-investors-set-to-pour-millions-into-uk-tech-after-biggest-post-brexit-trade-deal,press_release,,2025-11-13,23
DBT,Innovation & Business,Regulation for the Fourth Industrial Revolution,2019-06-11 15:42:20,2019.0,6.0,June,2.0,Q2.0 2019.0,2019-06,7.0,2-High,Yes,Strategy & Frameworks,High Impact,Cross-Sector,Innovation & R&D,Proposed,Government/Public Sector,"The white paper outlines plans to reform the UK regulatory system, balancing innovation support with citizen and environmental protection.",regulation,"regulation, innovation, compliance",Over 2 years ago,2347.0,19,3.0,This white paper sets out plans to transform the UK’s regulatory system to support innovation while protecting citizens and the environment.,https://www.gov.uk/government/publications/regulation-for-the-fourth-industrial-revolution,policy_paper,Policy paper,2025-11-13,24
DBT,Innovation & Business,UK-Australia FTA Chapter 16: Government Procurement,2021-12-16 22:30:00,2021.0,12.0,December,4.0,Q4.0 2021.0,2021-12,0.0,5-Minimal,No,International Cooperation,Background,Other/Mixed,General AI Policy,Historical,General Public,"This document does not address artificial intelligence or related systems, focusing instead on government procurement in a trade agreement.",Not available,Not available,Over 2 years ago,1427.0,19,,Text of chapter 16 of the Free Trade Agreement (FTA) between the United Kingdom of Great Britain and Northern Ireland and Australia.,https://www.gov.uk/government/publications/uk-australia-fta-chapter-16-government-procurement,international_treaty,International treaty,2025-11-13,50
DBT,Innovation & Business,The Atlantic Declaration,2023-06-21 09:09:44,2023.0,6.0,June,2.0,Q2.0 2023.0,2023-06,0.0,5-Minimal,No,Strategy & Frameworks,Strategic,Other/Mixed,International Competitiveness,Active,Government/Public Sector,"This document does not discuss artificial intelligence, focusing instead on the economic partnership framework between the US and UK.",Not available,Not available,Over 2 years ago,876.0,19,,The Atlantic Declaration: A framework for a twenty-first century US-UK Economic Partnership.,https://www.gov.uk/government/publications/the-atlantic-declaration,policy_paper,Policy paper,2025-11-13,25
DBT,Innovation & Business,Life Sciences Sector Plan,2025-07-15 23:00:00,2025.0,7.0,July,3.0,Q3.0 2025.0,2025-07,0.0,5-Minimal,No,Strategy & Frameworks,Strategic,Healthcare,Innovation & R&D,Active,Government/Public Sector,"This document does not pertain to artificial intelligence, instead outlining a vision for growth in the life sciences sector.",Not available,Not available,Last 6 months,120.0,19,,"The Life Sciences Sector Plan sets out a vision and an action plan to drive growth, innovation, and better health outcomes.",https://www.gov.uk/government/publications/life-sciences-sector-plan,policy_paper,Policy paper,2025-11-13,29
DBT,Innovation & Business,UK Trade Strategy,2025-07-25 14:25:48,2025.0,7.0,July,3.0,Q3.0 2025.0,2025-07,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,Innovation & R&D,Proposed,Government/Public Sector,This document outlines trade strategies but does not address AI systems or related obligations.,Not available,Not available,Last 6 months,111.0,14,,Strategy document setting out the government’s plans to maximise trade opportunities now and in the future.,https://www.gov.uk/government/publications/uk-trade-strategy,policy_paper,Policy paper,2025-11-13,30
DBT,Innovation & Business,UK battery strategy,2023-12-06 13:29:12,2023.0,12.0,December,4.0,Q4.0 2023.0,2023-12,0.0,5-Minimal,No,Implementation Guidance,Strategic,Other/Mixed,Innovation & R&D,Active,Business/Private Sector,The UK battery strategy focuses on supply chain competitiveness but does not specifically address AI systems or requirements.,Not available,Not available,1-2 years ago,708.0,18,,The UK battery strategy sets out the government’s vision for the UK to achieve a globally competitive battery supply chain by 2030.,https://www.gov.uk/government/publications/uk-battery-strategy,guidance,Guidance,2025-11-13,49
DBT,Innovation & Business,Standards for the Fourth Industrial Revolution: action plan,2021-07-21 23:00:00,2021.0,7.0,July,3.0,Q3.0 2021.0,2021-07,3.0,4-Low,No,Strategy & Frameworks,Strategic,Technology,Innovation & R&D,Active,Government/Public Sector,"This action plan promotes voluntary standards to support innovation, including AI, but lacks specific compliance obligations or deadlines.",innovation,"innovation, standards, commercialization",Over 2 years ago,1575.0,18,3.0,"This joint action plan sets out how government, the British Standards Institution, the National Physical Laboratory, and United Kingdom Accreditation Service will work together to unlock the full potential of voluntary standards to support innovation and enable its swift and safe commercialisation.",https://www.gov.uk/government/publications/standards-for-the-fourth-industrial-revolution-action-plan,policy_paper,Policy paper,2025-11-13,29
DBT,Innovation & Business,Putting fans first: consultation on the resale of live events tickets,2025-01-10 09:21:48,2025.0,1.0,January,1.0,Q1.0 2025.0,2025-01,0.0,5-Minimal,No,Regulation & Compliance,Background,Other/Mixed,General AI Policy,Proposed,General Public,"The document does not address AI, machine learning, or AI systems in any capacity.",Not available,Not available,Last year,307.0,14,,The government is consulting on proposals to strengthen consumer protections in relation to ticket resales.,https://www.gov.uk/government/consultations/putting-fans-first-consultation-on-the-resale-of-live-events-tickets,closed_consultation,,2025-11-13,2
DBT,Innovation & Business,Vote of confidence in UK economy as British AI company Wayve secures over $1 billion to develop AI for self-driving vehicles,2024-05-06 23:00:00,2024.0,5.0,May,2.0,Q2.0 2024.0,2024-05,4.0,4-Low,No,Funding & Investment,Strategic,Technology,Innovation & R&D,Active,Business/Private Sector,"Wayve secures $1.05 billion to advance AI-powered self-driving vehicle technology, highlighting significant investment opportunities in the AI sector.",innovation,"innovation, funding, automation",1-2 years ago,555.0,18,3.0,British AI company Wayve announces $1.05 billion investment to develop the next generation of AI-powered self-driving vehicles,https://www.gov.uk/government/news/vote-of-confidence-in-uk-economy-as-british-ai-company-wayve-secures-over-1-billion-to-develop-ai-for-self-driving-vehicles,press_release,,2025-11-13,19
