dept,dept_group,title,published_date,year,month,month_name,quarter,quarter_label,year_month,relevance_score,priority_category,requires_action,policy_type,business_impact,sector_focus,ai_application,stage,audience,ai_summary,primary_topic,key_topics,recency,days_since_published,summary_word_count,topics_count,description,url,format,display_type,collection_date,week_of_year
DBT,Innovation & Business,Labour Market Enforcement Strategy: introductory report,2017-07-19 12:08:00,2017.0,7.0,July,3.0,Q3.0 2017.0,2017-07,7.0,2-High,Yes,Regulation & Compliance,High Impact,Public Sector,Workforce & Skills,Historical,Government/Public Sector,"Report highlights non-compliance in the labour market, necessitating regulatory actions to enhance workforce protections and compliance measures.",labour market,"labour market, regulation, skills",Over 2 years ago,3038.0,17,3,"Report from David Metcalf, Director of Labour Market Enforcement, looking at non-compliance in the labour market.",https://www.gov.uk/government/publications/labour-market-enforcement-strategy-introductory-report,independent_report,Independent report,2025-11-12,29
DBT,Innovation & Business,The value of corporate transparency in tackling crime,2024-10-16 11:00:03,2024.0,10.0,October,4.0,Q4.0 2024.0,2024-10,5.0,3-Medium,No,Research & Analysis,Strategic,Cross-Sector,Innovation & R&D,Active,Government/Public Sector,"Research emphasizes corporate transparency's role in crime prevention, suggesting strategic improvements in data usage for enhanced governance.",corporate transparency,"corporate transparency, crime prevention, governance",1-2 years ago,392.0,17,3,Research into the value of the company register information for tackling crime.,https://www.gov.uk/government/publications/the-value-of-corporate-transparency-in-tackling-crime,research,Research,2025-11-12,42
DBT,Innovation & Business,"Sanctions implementation and enforcement: cross-government review, May 2025",2025-05-14 23:00:00,2025.0,5.0,May,2.0,Q2.0 2025.0,2025-05,6.0,3-Medium,No,Regulation & Compliance,Strategic,Other/Mixed,General AI Policy,Under Review,Government/Public Sector,Review conclusions on UK sanctions implementation due May 2025 require cross-government collaboration to enhance enforcement and compliance measures.,sanctions,"sanctions, enforcement, regulation",Last year,182.0,18,3,Conclusions from the cross-government review of UK sanctions implementation and enforcement.,https://www.gov.uk/government/publications/sanctions-implementation-and-enforcement-cross-government-review-may-2025,policy_paper,Policy paper,2025-11-12,20
DBT,Innovation & Business,Samantha Seaton appointed Co-chair of Smart Data Council,2025-10-24 09:31:24,2025.0,10.0,October,4.0,Q4.0 2025.0,2025-10,7.0,2-High,Yes,Strategy & Frameworks,High Impact,Technology,Innovation & R&D,Active,Government/Public Sector,Samantha Seaton's appointment as Co-chair of the Smart Data Council aims to drive innovation and strategic initiatives in data management.,innovation,"innovation, data management, leadership",Last month,20.0,20,3,The government has appointed Samantha Seaton as the new Co-chair of the Smart Data Council,https://www.gov.uk/government/news/samantha-seaton-appointed-co-chair-of-smart-data-council,press_release,,2025-11-12,43
DBT,Innovation & Business,Prime Minister secures thousands of British jobs and £6 billion in investment and export wins as historic trade deal with India signed,2025-07-24 10:00:50,2025.0,7.0,July,3.0,Q3.0 2025.0,2025-07,9.0,1-Critical,Yes,Funding & Investment,High Impact,Cross-Sector,International Competitiveness,Active,Business/Private Sector,"Prime Minister announces £6 billion investment and export opportunities from a trade deal with India, enhancing UK economic competitiveness.",funding,"funding, trade deal, economic competitiveness",Last 6 months,112.0,19,3,"Today, the Prime Minister will welcome nearly £6 billion in new investment and export wins.",https://www.gov.uk/government/news/prime-minister-secures-thousands-of-british-jobs-and-6-billion-in-investment-and-export-wins-as-historic-trade-deal-with-india-signed,press_release,,2025-11-12,30
DBT,Innovation & Business,"DBT: business appointment rules advice, July to September 2024",2025-03-27 16:00:07,2025.0,3.0,March,1.0,Q1.0 2025.0,2025-03,4.0,4-Low,No,Regulation & Compliance,Operational,Public Sector,Workforce & Skills,Historical,Government/Public Sector,Advice on business appointment rules for SCS2 and SCS1 applicants provided from July to September 2024.,governance,"governance, transparency, public sector",Last year,230.0,16,3,Summaries of advice given under the business appointment rules to applicants at SCS2 and SCS1 level and equivalents.,https://www.gov.uk/government/publications/dbt-business-appointment-rules-advice-july-to-september-2024,transparency,Transparency data,2025-11-12,13
DBT,Innovation & Business,Russia sanctions: sales of oil tankers to third countries,2024-05-20 23:00:00,2024.0,5.0,May,2.0,Q2.0 2024.0,2024-05,7.0,2-High,Yes,Implementation Guidance,Strategic,Other/Mixed,Safety & Security,Active,Business/Private Sector,"Guidance issued to counter Russian sanctions evasion, providing tools and strategies for compliance by May 2024.",regulation,"regulation, risk assessment",1-2 years ago,541.0,16,2,This guidance is to provide further information and tools to counter current and emerging trends related to Russian sanctions evasion.,https://www.gov.uk/government/publications/russia-sanctions-sales-of-oil-tankers-to-third-countries,guidance,Guidance,2025-11-12,21
DBT,Innovation & Business,Export strategy for global offshore upstream decommissioning,2023-03-08 00:00:00,2023.0,3.0,March,1.0,Q1.0 2023.0,2023-03,8.0,2-High,Yes,Strategy & Frameworks,High Impact,Energy & Infrastructure,Innovation & R&D,Active,Government/Public Sector,"Strategy aims to establish the UK as a global leader in offshore upstream decommissioning, enhancing innovation and investment opportunities.",innovation,"innovation, funding, infrastructure",Over 2 years ago,981.0,19,3,A strategy setting out how the government will position the UK as a world leading hub for upstream decommissioning.,https://www.gov.uk/government/publications/export-strategy-for-global-offshore-upstream-decommissioning,research,Research,2025-11-12,10
DBT,Innovation & Business,Keep Britain Working Review: Final report,2025-11-05 00:00:00,2025.0,11.0,November,4.0,Q4.0 2025.0,2025-11,6.0,3-Medium,No,Research & Analysis,Strategic,Other/Mixed,Workforce & Skills,Active,Government/Public Sector,Review emphasizes employer roles in reducing health-related economic inactivity by promoting inclusive workplaces. Deadline for implementation not specified.,skills,"skills, healthcare ai, inclusion",Last month,8.0,18,3,Keep Britain Working is an independent review of the role of employers in tackling health based economic inactivity and promoting healthy and inclusive workplaces.,https://www.gov.uk/government/publications/keep-britain-working-review-final-report,independent_report,Independent report,2025-11-12,45
DBT,Innovation & Business,Consumer rights and protection network,2015-06-22 23:00:00,2015.0,6.0,June,2.0,Q2.0 2015.0,2015-06,5.0,3-Medium,No,Regulation & Compliance,High Impact,Cross-Sector,General AI Policy,Historical,General Public,"Network provides consumer advice and enforces laws, ensuring compliance across sectors. No specific deadlines or costs mentioned.",consumer rights,"consumer rights, regulation, enforcement",Over 2 years ago,3796.0,17,3,"About the network of UK organisations providing advice and help to consumers and businesses, and enforcing consumer law.",https://www.gov.uk/government/publications/consumer-rights-and-protection-network,policy_paper,Policy paper,2025-11-12,26
DBT,Innovation & Business,Privacy notice for the Selling Online Overseas service,2023-09-12 10:02:48,2023.0,9.0,September,3.0,Q3.0 2023.0,2023-09,7.0,2-High,Yes,Implementation Guidance,Operational,Technology,Data & Privacy,Active,Business/Private Sector,Guidance outlines data collection and processing for the Selling Online Overseas service. Compliance with privacy standards is essential.,data protection,"data protection, online services",Over 2 years ago,793.0,18,2,"Details of the privacy policy for DBT's selling online overseas (SOO) service on great.gov.uk, and how we collect and process your data.",https://www.gov.uk/government/publications/fair-processing-notice-for-selling-online-overseas-service,guidance,Guidance,2025-11-12,37
DBT,Innovation & Business,Review of Pakistan IP Regime,2025-09-15 09:00:01,2025.0,9.0,September,3.0,Q3.0 2025.0,2025-09,5.0,3-Medium,No,Research & Analysis,Strategic,Other/Mixed,International Competitiveness,Under Review,Government/Public Sector,"Review focuses on IP enforcement updates due by September 2025, impacting international competitiveness and trade relations with Pakistan.",ip enforcement,"ip enforcement, international competitiveness, trade relations",Last 3 months,59.0,18,3,Update on 2020 regime review with a special focus on IP enforcement,https://www.gov.uk/government/publications/review-of-pakistan-ip-regime,research,Research,2025-11-12,38
DBT,Innovation & Business,Trade remedies notices: countervailing duty on electric bicycles from China,2025-02-06 16:00:04,2025.0,2.0,February,1.0,Q1.0 2025.0,2025-02,8.0,2-High,Yes,Regulation & Compliance,High Impact,Cross-Sector,Innovation & R&D,Active,Business/Private Sector,"Countervailing duty on electric bicycles from China announced, requiring compliance from businesses by February 2025 to avoid penalties.",trade remedies,"trade remedies, regulation, electric bicycles",Last year,279.0,18,3,Trade remedies notices published by the Secretary of State for Business and Trade relating to the countervailing duty on electric bicycles from China.,https://www.gov.uk/government/publications/trade-remedies-notices-countervailing-duty-on-electric-bicycles-from-china,notice,Notice,2025-11-12,6
DBT,Innovation & Business,British businesses celebrated in third year of The King’s Awards for Enterprise,2025-05-05 23:00:00,2025.0,5.0,May,2.0,Q2.0 2025.0,2025-05,4.0,4-Low,No,Implementation Guidance,Operational,Other/Mixed,Innovation & R&D,Active,General Public,"The King’s Awards for Enterprise announced, recognizing UK businesses; no specific actions or costs mentioned, but highlights innovation achievements.",innovation,"innovation, enterprise, recognition",Last year,191.0,19,3,"The recipients of The King’s Awards for Enterprise have been announced today,  celebrating the achievements of leading businesses from across the UK and Channel Islands.",https://www.gov.uk/government/news/british-businesses-celebrated-in-third-year-of-the-kings-awards-for-enterprise,press_release,,2025-11-12,19
DBT,Innovation & Business,Whistleblowing: list of prescribed people and bodies,2025-09-04 08:49:14,2025.0,9.0,September,3.0,Q3.0 2025.0,2025-09,4.0,4-Low,No,Regulation & Compliance,Operational,Public Sector,General AI Policy,Active,General Public,"Whistleblowing guidance outlines prescribed bodies for reporting malpractice, enhancing accountability without employer involvement. No specific deadlines or costs mentioned.",governance,"governance, regulation, transparency",Last 3 months,70.0,19,3,"List of prescribed people and bodies you can report malpractice to, other than your employer.",https://www.gov.uk/government/publications/blowing-the-whistle-list-of-prescribed-people-and-bodies--2,guidance,Guidance,2025-11-12,36
DBT,Innovation & Business,Government to turbocharge defence innovation,2025-03-03 16:50:35,2025.0,3.0,March,1.0,Q1.0 2025.0,2025-03,7.0,2-High,Yes,Strategy & Frameworks,High Impact,Cross-Sector,Innovation & R&D,Proposed,Government/Public Sector,New defence innovation body aims to deliver advanced military technology and create skilled jobs. Action required to establish framework by March 2025.,innovation,"innovation, skills, funding",Last year,254.0,22,3,New defence innovation body to deliver cutting-edge military tech to British troops and create highly skilled jobs across the UK.,https://www.gov.uk/government/news/government-to-turbocharge-defence-innovation,press_release,,2025-11-12,10
